Timestamp,X,Y,Z,Qx,Qy,Qz,Qw
9.534561,0.681242,1.009412,0.6896749,0.2564827,-0.5200744,-0.3386073,0.7410023
9.556297,0.6809716,1.012317,0.6888266,0.2558224,-0.5211262,-0.342142,0.7388648
9.577277,0.681058,1.013441,0.6890504,0.254898,-0.5203312,-0.342705,0.7394834
9.597995,0.6811464,1.013372,0.6897016,0.2527474,-0.519398,-0.3395467,0.7423291
9.61986,0.6816268,1.013609,0.6907377,0.2517481,-0.5185077,-0.3379018,0.7440397
9.640839,0.6814294,1.013718,0.6916337,0.2521798,-0.5175132,-0.3374802,0.7447768
9.661804,0.6815907,1.014652,0.6920841,0.251502,-0.5177929,-0.3373641,0.7448642
9.682591,0.6814576,1.015783,0.6916647,0.2502296,-0.5186118,-0.3378573,0.7444994
9.703918,0.681663,1.017985,0.6914965,0.2474268,-0.5200079,-0.3380569,0.7443718
9.724864,0.681529,1.019012,0.6912314,0.2447488,-0.5218515,-0.3345898,0.7455325
9.746987,0.681247,1.018792,0.6913797,0.2432853,-0.5224319,-0.3306643,0.7473543
9.768411,0.68142,1.018222,0.6928166,0.2436549,-0.5204124,-0.3297955,0.7490249
9.790149,0.681739,1.019115,0.6942701,0.2431974,-0.5194663,-0.3301823,0.7496595
9.811278,0.6817724,1.021695,0.6942097,0.2420283,-0.5211746,-0.3318994,0.7480924
9.834108,0.6811146,1.024203,0.6931224,0.2396734,-0.5243375,-0.3318223,0.7466732
9.855289,0.6809421,1.025413,0.6937839,0.2382376,-0.5249497,-0.3302686,0.747391
9.8765,0.6806083,1.025964,0.6944107,0.2367159,-0.5245961,-0.3283237,0.748978
9.897458,0.6805635,1.027348,0.6951834,0.2348006,-0.5246539,-0.3274871,0.7499061
9.918344,0.6799722,1.028481,0.6948259,0.2346896,-0.5251936,-0.3277385,0.7494531
9.939662,0.6788282,1.029767,0.6950145,0.2345421,-0.5258191,-0.328806,0.7485926
9.960458,0.6784409,1.03066,0.6948751,0.2341799,-0.5261011,-0.3294059,0.7482441
